"","Marke","Modell","Tillverkningsar","Nybilspris","BransleTyp"
"17243","Hyundai","i10 1.0 Go! Edition",2017,119900,"Bensin"
"17244","Hyundai","i10 1.0 Select",2017,112900,"Bensin"
"17245","Hyundai","i10 1.2 Premium",2017,131900,"Bensin"
"17246","Hyundai","i20 1.0t-100 Move!",2017,144900,"Bensin"
"17247","Hyundai","i20 1.0t-100 Premium",2017,164900,"Bensin"
"17248","Hyundai","i20 1.0t-120 PremiumPlus",2017,179900,"Bensin"
"17249","Hyundai","i20 1.2 Comfort",2017,134900,"Bensin"
"17250","Hyundai","i20 1.2 ComfortPlus",2017,145900,"Bensin"
"17251","Hyundai","i20 1.2 Go! Edition",2017,134900,"Bensin"
"17252","Hyundai","i20 1.2 Go! Edition Plus",2017,149900,"Bensin"
"17253","Hyundai","i20 1.2 Move!",2017,119900,"Bensin"
"17254","Hyundai","i20 1.2 Premium",2017,149900,"Bensin"
"17255","Hyundai","i20 1.2 Select",2017,129900,"Bensin"
"17256","Hyundai","i20 1.4 A4 Comfort",2017,154900,"Bensin"
"17257","Hyundai","i20 1.4 Premium",2017,159900,"Bensin"
"17258","Hyundai","i20 1.4 PremiumPlus",2017,177900,"Bensin"
"17259","Hyundai","i20 Active 1.0t-100 ComfortPlus",2017,159900,"Bensin"
"17260","Hyundai","i20 Active 1.0t-100 Premium",2017,174900,"Bensin"
"17261","Hyundai","i20 Active 1.0t-120 PremiumPlus",2017,189900,"Bensin"
"17262","Hyundai","i20 Active 1.4 A4 Premium",2017,179900,"Bensin"
"17263","Hyundai","i30 1.0 Turbo Comfort, nya modellen",2017,184900,"Bensin"
"17264","Hyundai","i30 1.0 Turbo Select, nya modellen",2017,174900,"Bensin"
"17265","Hyundai","i30 1.4 Comfort",2017,184900,"Bensin"
"17266","Hyundai","i30 1.4 Select",2017,169900,"Bensin"
"17267","Hyundai","i30 1.4 Turbo Comfort, nya modellen",2017,194900,"Bensin"
"17268","Hyundai","i30 1.4 Turbo Premium, nya modellen",2017,229900,"Bensin"
"17269","Hyundai","i30 1.6 CRDi/110 AUT-D7 Comfort",2017,219900,"Diesel"
"17270","Hyundai","i30 1.6 CRDi/110 ComfortEco",2017,204900,"Diesel"
"17271","Hyundai","i30 1.6 CRDi/110 SelectEco",2017,189900,"Diesel"
"17272","Hyundai","i30 1.6 CRDi/136 Go! Edition",2017,179900,"Diesel"
"17273","Hyundai","i30 1.6 CRDi/136 Go! Edition Plus",2017,194900,"Diesel"
"17274","Hyundai","i30 1.6 CRDi/136 Premium",2017,234900,"Diesel"
"17275","Hyundai","i30 1.6 Diesel AUT-D7 Comfort, nya modellen",2017,224900,"Bensin"
"17276","Hyundai","i30 1.6 Diesel ComfortEco, nya modellen",2017,209900,"Bensin"
"17277","Hyundai","i30 1.6 Diesel Premium, nya modellen",2017,249900,"Bensin"
"17278","Hyundai","i30 1.6 GDI Comfort",2017,194900,"Bensin"
"17279","Hyundai","i30 1.6 GDI Go! Edition",2017,169900,"Bensin"
"17280","Hyundai","i30 1.6 GDI Go! Edition Plus",2017,184900,"Bensin"
"17281","Hyundai","i30 1.6 GDI Premium",2017,224900,"Bensin"
"17282","Hyundai","i30 1.6 GDI Select",2017,179900,"Bensin"
"17283","Hyundai","i30 1.6 T-GDI Turbo",2017,249900,"Bensin"
"17284","Hyundai","i30 Kombi 1.0 Turbo Comfort, nya modellen",2017,194900,"Bensin"
"17285","Hyundai","i30 Kombi 1.0 Turbo Select, nya modellen",2017,184900,"Bensin"
"17286","Hyundai","i30 Kombi 1.4 Comfort",2017,194900,"Bensin"
"17287","Hyundai","i30 Kombi 1.4 Select",2017,179900,"Bensin"
"17288","Hyundai","i30 Kombi 1.4 Turbo Comfort, nya modellen",2017,204900,"Bensin"
"17289","Hyundai","i30 Kombi 1.4 Turbo Premium, nya modellen",2017,239900,"Bensin"
"17290","Hyundai","i30 Kombi 1.6 CRDi/110 Comfort",2017,214900,"Diesel"
"17291","Hyundai","i30 Kombi 1.6 CRDi/110 Select",2017,199900,"Diesel"
"17292","Hyundai","i30 Kombi 1.6 CRDi/136 Go! Edition",2017,189900,"Diesel"
"17293","Hyundai","i30 Kombi 1.6 CRDi/136 Go! Edition Plus",2017,204900,"Diesel"
"17294","Hyundai","i30 Kombi 1.6 CRDi/136 Premium",2017,244900,"Diesel"
"17295","Hyundai","i30 Kombi 1.6 Diesel Comfort, nya modellen",2017,219900,"Bensin"
"17296","Hyundai","i30 Kombi 1.6 Diesel Premium, nya modellen",2017,259900,"Bensin"
"17297","Hyundai","i30 Kombi 1.6 GDI Comfort",2017,204900,"Bensin"
"17298","Hyundai","i30 Kombi 1.6 GDI Go! Edition",2017,179900,"Bensin"
"17299","Hyundai","i30 Kombi 1.6 GDI Go! Edition Plus",2017,194900,"Bensin"
"17300","Hyundai","i30 Kombi 1.6 GDI Premium",2017,234900,"Bensin"
"17301","Hyundai","i40 Kombi 1.6",2017,214900,"Bensin"
"17302","Hyundai","i40 Kombi 1.6 Active",2017,199900,"Bensin"
"17303","Hyundai","i40 Kombi 1.6 ActiveMax",2017,239900,"Bensin"
"17304","Hyundai","i40 Kombi 1.6 ActivePlus",2017,219900,"Bensin"
"17305","Hyundai","i40 Kombi 1.7 CRDi/115 Comfort",2017,249900,"Diesel"
"17306","Hyundai","i40 Kombi 1.7 CRDi/140 Comfort",2017,259900,"Diesel"
"17307","Hyundai","i40 Kombi 1.7 CRDi/141 ComfortPlus 16",2017,279900,"Diesel"
"17308","Hyundai","i40 Kombi 1.7 CRDi/141 ComfortPlus 17",2017,284900,"Diesel"
"17309","Hyundai","i40 Kombi 1.7 CRDi/141 ComfortPlus 17 Läder",2017,299900,"Diesel"
"17310","Hyundai","i40 Kombi 1.7 CRDi/141 Premium",2017,314900,"Diesel"
"17311","Hyundai","i40 Kombi 1.7 CRDi/141 PremiumPlus",2017,329900,"Diesel"
"17312","Hyundai","i40 Kombi 2.0",2017,244900,"Bensin"
"17313","Hyundai","i40 Sedan 1.6",2017,204900,"Bensin"
"17314","Hyundai","i40 Sedan 1.7 CRDi/115 Comfort",2017,239900,"Diesel"
"17315","Hyundai","i40 Sedan 1.7 CRDi/141 ComfortPlus 16",2017,269900,"Diesel"
"17316","Hyundai","i40 Sedan 1.7 CRDi/141 ComfortPlus 17",2017,274900,"Diesel"
"17317","Hyundai","i40 Sedan 1.7 CRDi/141 ComfortPlus 17 Läder",2017,289900,"Diesel"
"17318","Hyundai","i40 Sedan 1.7 CRDi/141 Premium",2017,304900,"Diesel"
"17319","Hyundai","i40 Sedan 1.7 CRDi/141 PremiumPlus",2017,319900,"Diesel"
"17320","Hyundai","i40 Sedan 2.0",2017,234900,"Bensin"
"17321","Hyundai","IONIQ Electric ComfortEco, miljöbil",2017,371900,"El"
"17322","Hyundai","IONIQ Electric PremiumEco, miljöbil",2017,389900,"El"
"17323","Hyundai","IONIQ Electric PremiumPlusEco, miljöbil",2017,404900,"El"
"17324","Hyundai","IONIQ Hybrid ComfortEco, miljöbil",2017,249900,"Elhybrid"
"17325","Hyundai","IONIQ Hybrid PremiumEco, miljöbil",2017,284900,"Elhybrid"
"17326","Hyundai","IONIQ Hybrid PremiumPlusEco, miljöbil",2017,299900,"Elhybrid"
"17327","Hyundai","IONIQ Plug-in ComfortEco, miljöbil",2017,319900,"Laddhybrid"
"17328","Hyundai","IONIQ Plug-in PremiumEco, miljöbil",2017,337900,"Laddhybrid"
"17329","Hyundai","IONIQ Plug-in PremiumPlusEco, miljöbil",2017,352900,"Laddhybrid"
"17330","Hyundai","ix20 1.4 CRDi Select",2017,174900,"Diesel"
"17331","Hyundai","ix20 1.4 Select",2017,159900,"Bensin"
"17332","Hyundai","ix20 1.6 Comfort",2017,184900,"Bensin"
"17333","Hyundai","ix20 1.6 CRDi Comfort",2017,204900,"Diesel"
"17334","Hyundai","ix20 1.6 CRDi Premium",2017,219900,"Diesel"
"17335","Hyundai","ix20 1.6 Premium",2017,199900,"Bensin"
"17336","Hyundai","ix35 FuelCell, miljöbil",2017,529000,"Gas"
"17337","Hyundai","Santa Fe 2.2 CRDi-R 2WD Comfort-5",2017,339900,"Diesel"
"17338","Hyundai","Santa Fe 2.2 CRDi-R 2WD Select-5",2017,319900,"Diesel"
"17339","Hyundai","Santa Fe 2.2 CRDi-R 4WD Comfort-5",2017,359900,"Diesel"
"17340","Hyundai","Santa Fe 2.2 CRDi-R A6 4WD Premium-5",2017,419900,"Diesel"
"17341","Hyundai","Santa Fe 2.2 CRDi-R A6 4WD Premium-7",2017,429900,"Diesel"
"17342","Hyundai","Santa Fe 2.2 CRDi-R A6 4WD PremiumPlus-5",2017,447900,"Diesel"
"17343","Hyundai","Santa Fe 2.2 CRDi-R A6 4WD PremiumPlus-7",2017,457900,"Diesel"
"17344","Hyundai","Tucson 1.6 GDI 2WD Comfort",2017,229900,"Bensin"
"17345","Hyundai","Tucson 1.6 GDI 2WD Select",2017,199900,"Bensin"
"17346","Hyundai","Tucson 1.6 T-GDI 2WD Comfort",2017,254900,"Bensin"
"17347","Hyundai","Tucson 1.6 T-GDI 4WD Comfort",2017,274900,"Bensin"
"17348","Hyundai","Tucson 1.6 T-GDI 4WD ComfortPlus",2017,299900,"Bensin"
"17349","Hyundai","Tucson 1.6 T-GDI 4WD Premium",2017,324900,"Bensin"
"17350","Hyundai","Tucson 1.6 T-GDI DCT-7 2WD Move!",2017,274900,"Bensin"
"17351","Hyundai","Tucson 1.6 T-GDI DCT-7 4WD Move!",2017,294900,"Bensin"
"17352","Hyundai","Tucson 1.7 CRDi 2WD Comfort",2017,254900,"Diesel"
"17353","Hyundai","Tucson 1.7 CRDi 2WD Select",2017,224900,"Diesel"
"17354","Hyundai","Tucson 1.7 CRDi DCT-7 2WD ComfortPlus",2017,309900,"Diesel"
"17355","Hyundai","Tucson 1.7 CRDi DCT-7 2WD Move!",2017,284900,"Diesel"
"17356","Hyundai","Tucson 2.0 CRDi 136 2WD Comfort",2017,274900,"Diesel"
"17357","Hyundai","Tucson 2.0 CRDi 136 4WD Comfort",2017,294900,"Diesel"
"17358","Hyundai","Tucson 2.0 CRDi 136 4WD ComfortPlus",2017,319900,"Diesel"
"17359","Hyundai","Tucson 2.0 CRDi 185 4WD Premium",2017,359900,"Diesel"
"17360","Hyundai","Tucson 2.0 CRDi 185 A6 4WD Move!",2017,329900,"Diesel"
"17361","Jaguar","F-PACE Comfort Edition 20d AT AWD",2017,469900,"Diesel"
"17362","Jaguar","F-Pace First Edition 3,0 V6 AWD AT",2017,824900,"Diesel"
"17363","Jaguar","F-Pace First Edition 3,0 V6 S/C AWD AT",2017,869900,"Bensin"
"17364","Jaguar","F-PACE Luxury Edition 20d AT AWD",2017,509900,"Diesel"
"17365","Jaguar","F-Pace Portfolio 20d AT",2017,551900,"Diesel"
"17366","Jaguar","F-Pace Portfolio 20d AWD",2017,537900,"Diesel"
"17367","Jaguar","F-Pace Portfolio 20d RWD",2017,510900,"Diesel"
"17368","Jaguar","F-Pace Portfolio 20d RWD E-Performance",2017,514900,"Diesel"
"17369","Jaguar","F-PACE Portfolio 20t AWD AT",2017,600900,"Bensin"
"17370","Jaguar","F-PACE Portfolio 25d AWD AT",2017,622900,"Diesel"
"17371","Jaguar","F-Pace Portfolio 3,0 V6 AWD AT",2017,669900,"Diesel"
"17372","Jaguar","F-Pace Portfolio 3,0 V6 S/C AWD AT",2017,683900,"Bensin"
"17373","Jaguar","F-Pace Prestige 20d AT",2017,511900,"Diesel"
"17374","Jaguar","F-Pace Prestige 20d AWD",2017,496900,"Diesel"
"17375","Jaguar","F-Pace Prestige 20d RWD",2017,469900,"Diesel"
"17376","Jaguar","F-Pace Prestige 20d RWD E-Performance",2017,474900,"Diesel"
"17377","Jaguar","F-PACE Prestige 20t AWD AT",2017,559900,"Bensin"
"17378","Jaguar","F-PACE Prestige 25d AWD AT",2017,582900,"Diesel"
"17379","Jaguar","F-Pace Prestige 3,0 AWD AT",2017,628900,"Diesel"
"17380","Jaguar","F-Pace Prestige 3,0 V6 S/C AWD AT",2017,641900,"Bensin"
"17381","Jaguar","F-Pace Pure 20d AT",2017,474900,"Diesel"
"17382","Jaguar","F-Pace Pure 20d AWD",2017,459900,"Diesel"
"17383","Jaguar","F-Pace Pure 20d RWD",2017,432900,"Diesel"
"17384","Jaguar","F-Pace Pure 20d RWD E-Performance",2017,437900,"Diesel"
"17385","Jaguar","F-PACE Pure 20t AWD AT",2017,522900,"Bensin"
"17386","Jaguar","F-PACE Pure 25d AWD AT",2017,545900,"Diesel"
"17387","Jaguar","F-Pace Pure 3,0 V6 AWD AT",2017,591900,"Diesel"
"17388","Jaguar","F-Pace Pure 3,0 V6 S/C AWD AT",2017,605900,"Bensin"
"17389","Jaguar","F-PACE Pure Edition 20d AT",2017,429900,"Diesel"
"17390","Jaguar","F-PACE Pure Edition 20d AWD AT",2017,451900,"Diesel"
"17391","Jaguar","F-Pace R-Sport 20d AT",2017,537900,"Diesel"
"17392","Jaguar","F-Pace R-Sport 20d AWD",2017,523900,"Diesel"
"17393","Jaguar","F-Pace R-Sport 20d RWD",2017,496900,"Diesel"
"17394","Jaguar","F-Pace R-Sport 20d RWD E-Performance",2017,500900,"Diesel"
"17395","Jaguar","F-PACE R-Sport 20t AWD AT",2017,586900,"Bensin"
"17396","Jaguar","F-PACE R-Sport 25d AWD AT",2017,608900,"Diesel"
"17397","Jaguar","F-Pace R-Sport 3,0 V6 AWD AT",2017,655900,"Diesel"
"17398","Jaguar","F-Pace R-Sport 3,0 V6 S/C AWD AT",2017,669900,"Bensin"
"17399","Jaguar","F-PACE R-Sport Edition 20d AWD AT",2017,589900,"Diesel"
"17400","Jaguar","F-PACE R-Sport Edition 25d AWD AT",2017,627900,"Diesel"
"17401","Jaguar","F-Pace S 3,0 V6 AWD AT",2017,729900,"Diesel"
"17402","Jaguar","F-Pace S 3,0 V6 S/C AWD AT",2017,774900,"Bensin"
"17403","Jaguar","F-TYPE 2.0 I4 300 PS RWD Auto Convertible",2017,682900,"Bensin"
"17404","Jaguar","F-TYPE 2.0 I4   300 PS RWD Auto Coupé",2017,609900,"Bensin"
"17405","Jaguar","F-TYPE 3.0 V6 S/C 340 PS RWD Manual Convertible",2017,775900,"Bensin"
"17406","Jaguar","F-TYPE 3.0 V6 S/C 340 PS RWD Manual Coupé",2017,702900,"Bensin"
"17407","Jaguar","F-TYPE 3.0 V6 S/C 380 PS AWD Auto Convertible",2017,1008900,"Bensin"
"17408","Jaguar","F-TYPE 3.0 V6 S/C 380 PS AWD Auto Coupé",2017,936900,"Bensin"
"17409","Jaguar","F-TYPE 3.0 V6 S/C 380 PS RWD Manual Convertible",2017,921900,"Bensin"
"17410","Jaguar","F-TYPE 3.0 V6 S/C 380 PS RWD Manual Coupé",2017,849900,"Bensin"
"17411","Jaguar","F-TYPE 3.0 V6 S/C 400 PS AWD Auto Convertible",2017,1176900,"Bensin"
"17412","Jaguar","F-TYPE 3.0 V6 S/C 400 PS AWD Auto Coupé",2017,1106900,"Bensin"
"17413","Jaguar","F-TYPE 3.0 V6 S/C 400 PS RWD Auto Convertible",2017,1116900,"Bensin"
"17414","Jaguar","F-TYPE 3.0 V6 S/C 400 PS RWD Auto Coupé",2017,1045900,"Bensin"
"17415","Jaguar","F-TYPE 5.0 V8 S/C 550 PS AWD Auto Convertible",2017,1290900,"Bensin"
"17416","Jaguar","F-TYPE 5.0 V8 S/C 550 PS AWD Auto Coupé",2017,1220900,"Bensin"
"17417","Jaguar","F-TYPE 5.0 V8 S/C 575 PS AWD Auto Convertible",2017,1528900,"Bensin"
"17418","Jaguar","F-TYPE 5.0 V8 S/C 575 PS AWD Auto Coupé",2017,1460900,"Bensin"
"17419","Jaguar","F-Type Convertible MT",2017,762900,"Bensin"
"17420","Jaguar","F-Type Coupé MT",2017,692900,"Bensin"
"17421","Jaguar","F-Type R AWD Convertible",2017,1242900,"Bensin"
"17422","Jaguar","F-Type R AWD Coupé",2017,1172900,"Bensin"
"17423","Jaguar","F-Type R Convertible",2017,1182900,"Bensin"
"17424","Jaguar","F-Type R Coupé",2017,1111900,"Bensin"
"17425","Jaguar","F-Type S AWD Convertible AT",2017,968900,"Bensin"
"17426","Jaguar","F-Type S AWD Coupé",2017,898900,"Bensin"
"17427","Jaguar","F-Type S Convertible MT",2017,882900,"Bensin"
"17428","Jaguar","F-Type S Coupé MT",2017,812900,"Bensin"
"17429","Jaguar","F-Type SVR AWD Convertible",2017,1491900,"Bensin"
"17430","Jaguar","F-Type SVR AWD Coupé",2017,1421900,"Bensin"
"17431","Jaguar","XE Active AT",2017,345900,"Diesel"
"17432","Jaguar","XE Comfort Edition 20d",2017,351900,"Diesel"
"17433","Jaguar","XE Comfort Edition E-Performance",2017,339900,"Diesel"
"17434","Jaguar","XE Edition E-Performance",2017,332200,"Diesel"
"17435","Jaguar","XE Luxury Edition 20d AWD AT",2017,429900,"Diesel"
"17436","Jaguar","XE Portfolio 20d",2017,391900,"Diesel"
"17437","Jaguar","XE Portfolio 20d AWD AT",2017,442900,"Diesel"
"17438","Jaguar","XE Portfolio 20t AT",2017,391900,"Bensin"
"17439","Jaguar","XE Portfolio 25d AWD AT",2017,503900,"Diesel"
"17440","Jaguar","XE Portfolio 25t AT",2017,421900,"Bensin"
"17441","Jaguar","XE Portfolio E-Performance",2017,391900,"Diesel"
"17442","Jaguar","XE Prestige 20d",2017,360900,"Diesel"
"17443","Jaguar","XE Prestige 20d AWD AT",2017,411900,"Diesel"
"17444","Jaguar","XE Prestige 20t AT",2017,360900,"Bensin"
"17445","Jaguar","XE Prestige 25d AWD AT",2017,472900,"Diesel"
"17446","Jaguar","XE Prestige 25t AT",2017,390900,"Bensin"
"17447","Jaguar","XE Prestige E-Performance",2017,360900,"Diesel"
"17448","Jaguar","XE Pure 20d",2017,338900,"Diesel"
"17449","Jaguar","XE Pure 20d AWD AT",2017,389900,"Diesel"
"17450","Jaguar","XE Pure 20t AT",2017,338900,"Bensin"
"17451","Jaguar","XE Pure 25d AWD AT",2017,450900,"Diesel"
"17452","Jaguar","XE Pure 25t AT",2017,368900,"Bensin"
"17453","Jaguar","XE Pure Edition 20d",2017,349900,"Diesel"
"17454","Jaguar","XE Pure E-Performance",2017,330900,"Diesel"
"17455","Jaguar","XE R-Sport 20d",2017,375900,"Diesel"
"17456","Jaguar","XE R-Sport 20d AWD AT",2017,426900,"Diesel"
"17457","Jaguar","XE R-Sport 20t AT",2017,375900,"Bensin"
"17458","Jaguar","XE R-Sport 25d AWD AT",2017,487900,"Diesel"
"17459","Jaguar","XE R-Sport 25t AT",2017,405900,"Bensin"
"17460","Jaguar","XE R-Sport Edition 20d AT",2017,479900,"Diesel"
"17461","Jaguar","XE R-Sport Edition 20t AT",2017,459900,"Bensin"
"17462","Jaguar","XE R-Sport E-Performance",2017,375900,"Diesel"
"17463","Jaguar","XE S AT",2017,508900,"Bensin"
"17464","Jaguar","XF Active AT",2017,382900,"Diesel"
"17465","Jaguar","XF Comfort Edition 20d AT",2017,424900,"Diesel"
"17466","Jaguar","XF Luxury Edition 20d AWD AT",2017,464900,"Diesel"
"17467","Jaguar","XF Portfolio 20d",2017,446900,"Diesel"
"17468","Jaguar","XF Portfolio 20d AWD AT",2017,497900,"Diesel"
"17469","Jaguar","XF Portfolio 20t AT",2017,511900,"Bensin"
"17470","Jaguar","XF Portfolio 25d AT",2017,530900,"Diesel"
"17471","Jaguar","XF Portfolio 25d AWD AT",2017,557900,"Diesel"
"17472","Jaguar","XF Portfolio 25t AT",2017,495900,"Bensin"
"17473","Jaguar","XF Portfolio 30d AT",2017,583900,"Diesel"
